Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[212]    0.0    0.00    0.00      48         __gnu_cxx::__aligned_buffer<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::__aligned_buffer() [212]
                0.00    0.00      50/50          std::aligned_storage<40ul, 8ul>::aligned_storage() [200]
-----------------------------------------------
                0.00    0.00      48/48          std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::shared_ptr<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&) [190]
[213]    0.0    0.00    0.00      48         std::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&) [213]
                0.00    0.00      50/50          void std::__enable_shared_from_this_helper<(__gnu_cxx::_Lock_policy)2>(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&, ...) [203]
                0.00    0.00      47/500         std::_Bind_simple<void (*(int))(int)>&& std::forward<std::_Bind_simple<void (*(int))(int)> >(std::remove_reference<std::_Bind_simple<void (*(int))(int)> >::type&) [110]
                0.00    0.00      47/47          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) const [219]
                0.00    0.00      45/45          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >*, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&) [232]
-----------------------------------------------
                0.00    0.00      48/48          std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >) [233]
[214]    0.0    0.00    0.00      48         std::_Sp_ebo_helper<0, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, true>::_Sp_ebo_helper(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&) [214]
                0.00    0.00      49/152         std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::allocator(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&) [133]
-----------------------------------------------
                0.00    0.00      48/48          std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl() [209]
[215]    0.0    0.00    0.00      48         std::_Sp_ebo_helper<0, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, true>::~_Sp_ebo_helper() [215]
                0.00    0.00      50/207         std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::~allocator() [125]
-----------------------------------------------
                0.00    0.00      48/48          std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [502]
[216]    0.0    0.00    0.00      48         std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace() [216]
                0.00    0.00      49/49          std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl() [209]
                0.00    0.00      47/47          std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::~_Sp_counted_base() [221]
-----------------------------------------------
                0.00    0.00      48/48          std::tuple_element<0ul, std::tuple<void (*)(int), int> >::type& std::get<0ul, void (*)(int), int>(std::tuple<void (*)(int), int>&) [210]
[217]    0.0    0.00    0.00      48         void (*&std::__get_helper<0ul, void (*)(int), int>(std::_Tuple_impl<0ul, void (*)(int), int>&))(int) [217]
                0.00    0.00      48/102         std::_Tuple_impl<0ul, void (*)(int), int>::_M_head(std::_Tuple_impl<0ul, void (*)(int), int>&) [149]
-----------------------------------------------
                0.00    0.00      48/48          void std::_Bind_simple<void (*(int))(int)>::_M_invoke<0ul>(std::_Index_tuple<0ul>) [1]
[218]    0.0    0.00    0.00      48         std::tuple_element<1ul, std::tuple<void (*)(int), int> >::type& std::get<1ul, void (*)(int), int>(std::tuple<void (*)(int), int>&) [218]
                0.00    0.00      43/43          int& std::__get_helper<1ul, int>(std::_Tuple_impl<1ul, int>&) [234]
-----------------------------------------------
                0.00    0.00      47/47          std::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&) [213]
[219]    0.0    0.00    0.00      47         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) const [219]
                0.00    0.00      47/47          std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) [223]
-----------------------------------------------
                0.00    0.00      47/47          std::thread::thread<void (&)(int), int&>(void (&)(int), int&) [187]
[220]    0.0    0.00    0.00      47         std::shared_ptr<std::thread::_Impl_base>::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, void>(std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >&&) [220]
                0.00    0.00      49/49          std::remove_reference<std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >&>::type&& std::move<std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >&>(std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >&) [211]
                0.00    0.00      49/49          std::__shared_ptr<std::thread::_Impl_base, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, void>(std::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, (__gnu_cxx::_Lock_policy)2>&&) [206]
-----------------------------------------------
                0.00    0.00      47/47          std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace() [216]
[221]    0.0    0.00    0.00      47         std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::~_Sp_counted_base() [221]
-----------------------------------------------
                0.00    0.00      47/47          std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::_Bind_simple<void (*(int))(int)> >(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)>&&) [191]
[222]    0.0    0.00    0.00      47         _ZNSt16allocator_traitsISaINSt6thread5_ImplISt12_Bind_simpleIFPFviEiEEEEEE9constructIS7_IS6_EEEvRS8_PT_DpOT0_ [222]
                0.00    0.00      52/52          _ZN9__gnu_cxx13new_allocatorINSt6thread5_ImplISt12_Bind_simpleIFPFviEiEEEEE9constructIS8_IS7_EEEvPT_DpOT0_ [182]
                0.00    0.00      50/500         std::_Bind_simple<void (*(int))(int)>&& std::forward<std::_Bind_simple<void (*(int))(int)> >(std::remove_reference<std::_Bind_simple<void (*(int))(int)> >::type&) [110]
-----------------------------------------------
                0.00    0.00      47/47          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) const [219]
[223]    0.0    0.00    0.00      47         std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) [223]
                0.00    0.00      49/149         std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [136]
                0.00    0.00      45/45          std::type_info::operator==(std::type_info const&) const [231]
-----------------------------------------------
                0.00    0.00      47/47          void __gnu_cxx::new_allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::destroy<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >(std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >*) [204]
[224]    0.0    0.00    0.00      47         std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >::~_Impl() [224]
                0.00    0.00      46/46          std::thread::_Impl_base::~_Impl_base() [229]
-----------------------------------------------
                0.00    0.00       1/47          main [5]
                0.00    0.00      46/47          polar_race::HashTable::Load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
[225]    0.0    0.00    0.00      47         std::thread::operator=(std::thread&&) [225]
                0.00    0.00      56/56          std::thread::swap(std::thread&) [172]
                0.00    0.00      51/236         std::thread::joinable() const [124]
-----------------------------------------------
                0.00    0.00      47/47          std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > std::make_shared<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::_Bind_simple<void (*(int))(int)> >(std::_Bind_simple<void (*(int))(int)>&&) [181]
[226]    0.0    0.00    0.00      47         std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > std::allocate_shared<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&) [226]
                0.00    0.00      51/500         std::_Bind_simple<void (*(int))(int)>&& std::forward<std::_Bind_simple<void (*(int))(int)> >(std::remove_reference<std::_Bind_simple<void (*(int))(int)> >::type&) [110]
                0.00    0.00      51/51          std::shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::shared_ptr<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&) [190]
-----------------------------------------------
                0.00    0.00      46/46          std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >::deallocate(std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>*, unsigned long) [228]
[227]    0.0    0.00    0.00      46         __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> >::deallocate(std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>*, unsigned long) [227]
-----------------------------------------------
                0.00    0.00      46/46          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr() [158]
[228]    0.0    0.00    0.00      46         std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >::deallocate(std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>*, unsigned long) [228]
                0.00    0.00      46/46          __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> >::deallocate(std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>*, unsigned long) [227]
-----------------------------------------------
                0.00    0.00      46/46          std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >::~_Impl() [224]
[229]    0.0    0.00    0.00      46         std::thread::_Impl_base::~_Impl_base() [229]
                0.00    0.00      49/93          std::shared_ptr<std::thread::_Impl_base>::~shared_ptr() [156]
-----------------------------------------------
                0.00    0.00      46/46          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >*, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&) [232]
[230]    0.0    0.00    0.00      46         std::remove_reference<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&>::type&& std::move<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&>(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&) [230]
-----------------------------------------------
                0.00    0.00      45/45          std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) [223]
[231]    0.0    0.00    0.00      45         std::type_info::operator==(std::type_info const&) const [231]
-----------------------------------------------
                0.00    0.00      45/45          std::__shared_ptr<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&) [213]
[232]    0.0    0.00    0.00      45         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >*, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&) [232]
                0.00    0.00      55/207         std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::~allocator() [125]
                0.00    0.00      53/216811      operator new(unsigned long, void*) [54]
                0.00    0.00      52/500         std::_Bind_simple<void (*(int))(int)>&& std::forward<std::_Bind_simple<void (*(int))(int)> >(std::remove_reference<std::_Bind_simple<void (*(int))(int)> >::type&) [110]
                0.00    0.00      51/51          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> >&) [193]
                0.00    0.00      51/152         std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::allocator(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&) [133]
                0.00    0.00      51/51          std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::_Bind_simple<void (*(int))(int)> >(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)>&&) [191]
                0.00    0.00      49/49          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >::operator=(decltype(nullptr)) [207]
                0.00    0.00      49/88          std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> >::~allocator() [159]
                0.00    0.00      46/99          std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> >::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&) [152]
                0.00    0.00      46/46          std::remove_reference<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&>::type&& std::move<std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&>(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&) [230]
                0.00    0.00      46/89          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr() [158]
                0.00    0.00      39/39          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >::get() [237]
-----------------------------------------------
                0.00    0.00      44/44          std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<std::_Bind_simple<void (*(int))(int)> >(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)>&&) [191]
[233]    0.0    0.00    0.00      44         std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >) [233]
                0.00    0.00      48/48          std::_Sp_ebo_helper<0, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, true>::_Sp_ebo_helper(std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&) [214]
                0.00    0.00      48/48          __gnu_cxx::__aligned_buffer<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >::__aligned_buffer() [212]
-----------------------------------------------
                0.00    0.00      43/43          std::tuple_element<1ul, std::tuple<void (*)(int), int> >::type& std::get<1ul, void (*)(int), int>(std::tuple<void (*)(int), int>&) [218]
[234]    0.0    0.00    0.00      43         int& std::__get_helper<1ul, int>(std::_Tuple_impl<1ul, int>&) [234]
                0.00    0.00      46/101         std::_Tuple_impl<1ul, int>::_M_head(std::_Tuple_impl<1ul, int>&) [151]
-----------------------------------------------
                0.00    0.00       1/41          polar_race::HashTable::Load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [16]
                0.00    0.00       8/41          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_emplace_back_aux<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [286]
                0.00    0.00      32/41          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_check_len(unsigned long, char const*) const [268]
[235]    0.0    0.00    0.00      41         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [235]
-----------------------------------------------
                0.00    0.00      40/40          polar_race::thread_load(int) [14]
[236]    0.0    0.00    0.00      40         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [236]
-----------------------------------------------
                0.00    0.00      39/39          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, std::_Bind_simple<void (*(int))(int)> >(std::_Sp_make_shared_tag, std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >*, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > > const&, std::_Bind_simple<void (*(int))(int)>&&) [232]
[237]    0.0    0.00    0.00      39         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >::get() [237]
                0.00    0.00      50/50          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2> > >::_S_raw_ptr(std::_Sp_counted_ptr_inplace<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> >, std::allocator<std::thread::_Impl<std::_Bind_simple<void (*(int))(int)> > >, (__gnu_cxx::_Lock_policy)2>*) [199]
-----------------------------------------------
                0.00    0.00       8/24          __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocate(unsigned long, void const*) [263]
                0.00    0.00      16/24          std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [251]
[238]    0.0    0.00    0.00      24         __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::max_size() const [238]
-----------------------------------------------
                0.00    0.00      24/24          void std::swap<std::_Deque_iterator<int, int&, int*> >(std::_Deque_iterator<int, int&, int*>&, std::_Deque_iterator<int, int&, int*>&) [292]
[239]    0.0    0.00    0.00      24         std::remove_reference<std::_Deque_iterator<int, int&, int*>&>::type&& std::move<std::_Deque_iterator<int, int&, int*>&>(std::_Deque_iterator<int, int&, int*>&) [239]
-----------------------------------------------
                0.00    0.00       2/21          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::swap(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [386]
                0.00    0.00       3/21          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [325]
                0.00    0.00      16/21          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_emplace_back_aux<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [286]
[240]    0.0    0.00    0.00      21         std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [240]
-----------------------------------------------
